Fecha,Precipitacion,mm_netos,m3_hectarea,litros_m2,produccion_m3,produccion_litros,riego_activo,demanda_litros,demanda_m3,balance_litros,balance_m3
2024-05-18,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-05-19,9.6000,2.1600,21.6000,2.1600,17.4744,17468.3088,False,0.0000,0.0000,17468.3088,17.4744
2024-05-20,3.6000,0.8100,8.1000,0.8100,6.5529,6550.6158,False,0.0000,0.0000,6550.6158,6.5529
2024-05-21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-05-22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-05-23,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-05-24,2.0000,0.4500,4.5000,0.4500,3.6405,3639.2310,False,0.0000,0.0000,3639.2310,3.6405
2024-05-25,2.8000,0.6300,6.3000,0.6300,5.0967,5094.9234,False,0.0000,0.0000,5094.9234,5.0967
2024-05-26,1.6000,0.3600,3.6000,0.3600,2.9124,2911.3848,False,0.0000,0.0000,2911.3848,2.9124
2024-05-27,1.6000,0.3600,3.6000,0.3600,2.9124,2911.3848,False,0.0000,0.0000,2911.3848,2.9124
2024-05-28,16.6000,3.7350,37.3500,3.7350,30.2162,30205.6173,False,0.0000,0.0000,30205.6173,30.2162
2024-05-29,7.2000,1.6200,16.2000,1.6200,13.1058,13101.2316,False,0.0000,0.0000,13101.2316,13.1058
2024-05-30,6.6000,1.4850,14.8500,1.4850,12.0136,12009.4623,False,0.0000,0.0000,12009.4623,12.0136
2024-05-31,0.8000,0.1800,1.8000,0.1800,1.4562,1455.6924,False,0.0000,0.0000,1455.6924,1.4562
2024-06-01,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2024-06-02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-06-03,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2024-06-04,26.6000,5.9850,59.8500,5.9850,48.4187,48401.7723,False,0.0000,0.0000,48401.7723,48.4187
2024-06-05,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2024-06-06,13.2000,2.9700,29.7000,2.9700,24.0273,24018.9246,False,0.0000,0.0000,24018.9246,24.0273
2024-06-07,5.0000,1.1250,11.2500,1.1250,9.1013,9098.0775,False,0.0000,0.0000,9098.0775,9.1013
2024-06-08,20.4000,4.5900,45.9000,4.5900,37.1331,37120.1562,False,0.0000,0.0000,37120.1562,37.1331
2024-06-09,14.4000,3.2400,32.4000,3.2400,26.2116,26202.4632,False,0.0000,0.0000,26202.4632,26.2116
2024-06-10,35.0000,7.8750,78.7500,7.8750,63.7088,63686.5425,False,0.0000,0.0000,63686.5425,63.7088
2024-06-11,11.4000,2.5650,25.6500,2.5650,20.7508,20743.6167,False,0.0000,0.0000,20743.6167,20.7508
2024-06-12,2.2000,0.4950,4.9500,0.4950,4.0046,4003.1541,False,0.0000,0.0000,4003.1541,4.0046
2024-06-13,40.4000,9.0900,90.9000,9.0900,73.5381,73512.4662,False,0.0000,0.0000,73512.4662,73.5381
2024-06-14,3.2000,0.7200,7.2000,0.7200,5.8248,5822.7696,False,0.0000,0.0000,5822.7696,5.8248
2024-06-15,53.4000,12.0150,120.1500,12.0150,97.2014,97167.4677,False,0.0000,0.0000,97167.4677,97.2014
2024-06-16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-06-17,3.4000,0.7650,7.6500,0.7650,6.1888,6186.6927,False,0.0000,0.0000,6186.6927,6.1888
2024-06-18,24.8000,5.5800,55.8000,5.5800,45.1422,45126.4644,False,0.0000,0.0000,45126.4644,45.1422
2024-06-19,15.2000,3.4200,34.2000,3.4200,27.6678,27658.1556,False,0.0000,0.0000,27658.1556,27.6678
2024-06-20,38.2000,8.5950,85.9500,8.5950,69.5336,69509.3121,False,0.0000,0.0000,69509.3121,69.5336
2024-06-21,28.2000,6.3450,63.4500,6.3450,51.3310,51313.1571,False,0.0000,0.0000,51313.1571,51.3310
2024-06-22,3.4000,0.7650,7.6500,0.7650,6.1888,6186.6927,False,0.0000,0.0000,6186.6927,6.1888
2024-06-23,3.6000,0.8100,8.1000,0.8100,6.5529,6550.6158,False,0.0000,0.0000,6550.6158,6.5529
2024-06-24,7.0000,1.5750,15.7500,1.5750,12.7418,12737.3085,False,0.0000,0.0000,12737.3085,12.7418
2024-06-25,38.8000,8.7300,87.3000,8.7300,70.6257,70601.0814,False,0.0000,0.0000,70601.0814,70.6257
2024-06-26,18.0000,4.0500,40.5000,4.0500,32.7645,32753.0790,False,0.0000,0.0000,32753.0790,32.7645
2024-06-27,42.6000,9.5850,95.8500,9.5850,77.5427,77515.6203,False,0.0000,0.0000,77515.6203,77.5427
2024-06-28,17.8000,4.0050,40.0500,4.0050,32.4004,32389.1559,False,0.0000,0.0000,32389.1559,32.4004
2024-06-29,5.0000,1.1250,11.2500,1.1250,9.1013,9098.0775,False,0.0000,0.0000,9098.0775,9.1013
2024-06-30,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-07-01,9.2000,2.0700,20.7000,2.0700,16.7463,16740.4626,False,0.0000,0.0000,16740.4626,16.7463
2024-07-02,38.0000,8.5500,85.5000,8.5500,69.1695,69145.3890,False,0.0000,0.0000,69145.3890,69.1695
2024-07-03,24.8000,5.5800,55.8000,5.5800,45.1422,45126.4644,False,0.0000,0.0000,45126.4644,45.1422
2024-07-04,1.0000,0.2250,2.2500,0.2250,1.8203,1819.6155,False,0.0000,0.0000,1819.6155,1.8203
2024-07-05,7.4000,1.6650,16.6500,1.6650,13.4699,13465.1547,False,0.0000,0.0000,13465.1547,13.4699
2024-07-06,10.0000,2.2500,22.5000,2.2500,18.2025,18196.1550,False,0.0000,0.0000,18196.1550,18.2025
2024-07-07,0.6000,0.1350,1.3500,0.1350,1.0921,1091.7693,False,0.0000,0.0000,1091.7693,1.0921
2024-07-08,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-07-09,2.2000,0.4950,4.9500,0.4950,4.0046,4003.1541,False,0.0000,0.0000,4003.1541,4.0046
2024-07-10,2.4000,0.5400,5.4000,0.5400,4.3686,4367.0772,False,0.0000,0.0000,4367.0772,4.3686
2024-07-11,12.6000,2.8350,28.3500,2.8350,22.9351,22927.1553,False,0.0000,0.0000,22927.1553,22.9351
2024-07-12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-07-13,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-07-14,9.0000,2.0250,20.2500,2.0250,16.3823,16376.5395,False,0.0000,0.0000,16376.5395,16.3823
2024-07-15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-07-16,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-07-17,0.8000,0.1800,1.8000,0.1800,1.4562,1455.6924,False,0.0000,0.0000,1455.6924,1.4562
2024-07-18,0.8000,0.1800,1.8000,0.1800,1.4562,1455.6924,False,0.0000,0.0000,1455.6924,1.4562
2024-07-19,44.6000,10.0350,100.3500,10.0350,81.1831,81154.8513,False,0.0000,0.0000,81154.8513,81.1831
2024-07-20,17.8000,4.0050,40.0500,4.0050,32.4004,32389.1559,False,0.0000,0.0000,32389.1559,32.4004
2024-07-21,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-07-22,31.8000,7.1550,71.5500,7.1550,57.8839,57863.7729,False,0.0000,0.0000,57863.7729,57.8839
2024-07-23,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-07-24,17.8000,4.0050,40.0500,4.0050,32.4004,32389.1559,False,0.0000,0.0000,32389.1559,32.4004
2024-07-25,24.6000,5.5350,55.3500,5.5350,44.7782,44762.5413,False,0.0000,0.0000,44762.5413,44.7782
2024-07-26,40.0000,9.0000,90.0000,9.0000,72.8100,72784.6200,False,0.0000,0.0000,72784.6200,72.8100
2024-07-27,2.6000,0.5850,5.8500,0.5850,4.7327,4731.0003,False,0.0000,0.0000,4731.0003,4.7327
2024-07-28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-07-29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-07-30,28.8000,6.4800,64.8000,6.4800,52.4232,52404.9264,False,0.0000,0.0000,52404.9264,52.4232
2024-07-31,6.4000,1.4400,14.4000,1.4400,11.6496,11645.5392,False,0.0000,0.0000,11645.5392,11.6496
2024-08-01,3.8000,0.8550,8.5500,0.8550,6.9169,6914.5389,False,0.0000,0.0000,6914.5389,6.9169
2024-08-02,100.4000,22.5900,225.9000,22.5900,182.7531,182689.3962,False,0.0000,0.0000,182689.3962,182.7531
2024-08-03,16.0000,3.6000,36.0000,3.6000,29.1240,29113.8480,False,0.0000,0.0000,29113.8480,29.1240
2024-08-04,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-08-05,7.4000,1.6650,16.6500,1.6650,13.4699,13465.1547,False,0.0000,0.0000,13465.1547,13.4699
2024-08-06,0.8000,0.1800,1.8000,0.1800,1.4562,1455.6924,False,0.0000,0.0000,1455.6924,1.4562
2024-08-07,15.4000,3.4650,34.6500,3.4650,28.0319,28022.0787,False,0.0000,0.0000,28022.0787,28.0319
2024-08-08,5.8000,1.3050,13.0500,1.3050,10.5574,10553.7699,False,0.0000,0.0000,10553.7699,10.5574
2024-08-09,26.4000,5.9400,59.4000,5.9400,48.0546,48037.8492,False,0.0000,0.0000,48037.8492,48.0546
2024-08-10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-11,12.2000,2.7450,27.4500,2.7450,22.2070,22199.3091,False,0.0000,0.0000,22199.3091,22.2070
2024-08-12,8.0000,1.8000,18.0000,1.8000,14.5620,14556.9240,False,0.0000,0.0000,14556.9240,14.5620
2024-08-13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-08-17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-08-21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-08-25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-08-29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-08-31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-09-02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-09-06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-09-10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-09-14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-09-18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-09-22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-09-24,35.8000,8.0550,80.5500,8.0550,65.1650,65142.2349,False,0.0000,0.0000,65142.2349,65.1650
2024-09-25,0.6000,0.1350,1.3500,0.1350,1.0921,1091.7693,False,0.0000,0.0000,1091.7693,1.0921
2024-09-26,36.6000,8.2350,82.3500,8.2350,66.6212,66597.9273,False,0.0000,0.0000,66597.9273,66.6212
2024-09-27,66.0000,14.8500,148.5000,14.8500,120.1365,120094.6230,False,0.0000,0.0000,120094.6230,120.1365
2024-09-28,1.8000,0.4050,4.0500,0.4050,3.2765,3275.3079,False,0.0000,0.0000,3275.3079,3.2765
2024-09-29,26.8000,6.0300,60.3000,6.0300,48.7827,48765.6954,False,0.0000,0.0000,48765.6954,48.7827
2024-09-30,39.6000,8.9100,89.1000,8.9100,72.0819,72056.7738,False,0.0000,0.0000,72056.7738,72.0819
2024-10-01,38.2000,8.5950,85.9500,8.5950,69.5336,69509.3121,False,0.0000,0.0000,69509.3121,69.5336
2024-10-02,0.8000,0.1800,1.8000,0.1800,1.4562,1455.6924,False,0.0000,0.0000,1455.6924,1.4562
2024-10-03,8.4000,1.8900,18.9000,1.8900,15.2901,15284.7702,False,0.0000,0.0000,15284.7702,15.2901
2024-10-04,1.4000,0.3150,3.1500,0.3150,2.5483,2547.4617,False,0.0000,0.0000,2547.4617,2.5483
2024-10-05,19.8000,4.4550,44.5500,4.4550,36.0410,36028.3869,False,0.0000,0.0000,36028.3869,36.0410
2024-10-06,32.6000,7.3350,73.3500,7.3350,59.3402,59319.4653,False,0.0000,0.0000,59319.4653,59.3402
2024-10-07,7.8000,1.7550,17.5500,1.7550,14.1979,14193.0009,False,0.0000,0.0000,14193.0009,14.1979
2024-10-08,19.0000,4.2750,42.7500,4.2750,34.5847,34572.6945,False,0.0000,0.0000,34572.6945,34.5847
2024-10-09,29.4000,6.6150,66.1500,6.6150,53.5153,53496.6957,False,0.0000,0.0000,53496.6957,53.5153
2024-10-10,14.4000,3.2400,32.4000,3.2400,26.2116,26202.4632,False,0.0000,0.0000,26202.4632,26.2116
2024-10-11,13.6000,3.0600,30.6000,3.0600,24.7554,24746.7708,False,0.0000,0.0000,24746.7708,24.7554
2024-10-12,8.8000,1.9800,19.8000,1.9800,16.0182,16012.6164,False,0.0000,0.0000,16012.6164,16.0182
2024-10-13,9.2000,2.0700,20.7000,2.0700,16.7463,16740.4626,False,0.0000,0.0000,16740.4626,16.7463
2024-10-14,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-10-15,4.8000,1.0800,10.8000,1.0800,8.7372,8734.1544,False,0.0000,0.0000,8734.1544,8.7372
2024-10-16,2.8000,0.6300,6.3000,0.6300,5.0967,5094.9234,False,0.0000,0.0000,5094.9234,5.0967
2024-10-17,10.6000,2.3850,23.8500,2.3850,19.2947,19287.9243,False,0.0000,0.0000,19287.9243,19.2947
2024-10-18,45.2000,10.1700,101.7000,10.1700,82.2753,82246.6206,False,0.0000,0.0000,82246.6206,82.2753
2024-10-19,5.4000,1.2150,12.1500,1.2150,9.8294,9825.9237,False,0.0000,0.0000,9825.9237,9.8294
2024-10-20,7.8000,1.7550,17.5500,1.7550,14.1979,14193.0009,False,0.0000,0.0000,14193.0009,14.1979
2024-10-21,44.2000,9.9450,99.4500,9.9450,80.4551,80427.0051,False,0.0000,0.0000,80427.0051,80.4551
2024-10-22,5.2000,1.1700,11.7000,1.1700,9.4653,9462.0006,False,0.0000,0.0000,9462.0006,9.4653
2024-10-23,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-10-24,2.8000,0.6300,6.3000,0.6300,5.0967,5094.9234,False,0.0000,0.0000,5094.9234,5.0967
2024-10-25,0.4000,0.0900,0.9000,0.0900,0.7281,727.8462,False,0.0000,0.0000,727.8462,0.7281
2024-10-26,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-10-27,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-10-28,1.8000,0.4050,4.0500,0.4050,3.2765,3275.3079,False,0.0000,0.0000,3275.3079,3.2765
2024-10-29,9.4000,2.1150,21.1500,2.1150,17.1104,17104.3857,False,0.0000,0.0000,17104.3857,17.1104
2024-10-30,6.0000,1.3500,13.5000,1.3500,10.9215,10917.6930,False,0.0000,0.0000,10917.6930,10.9215
2024-10-31,11.8000,2.6550,26.5500,2.6550,21.4790,21471.4629,False,0.0000,0.0000,21471.4629,21.4790
2024-11-01,25.8000,5.8050,58.0500,5.8050,46.9625,46946.0799,False,0.0000,0.0000,46946.0799,46.9625
2024-11-02,3.6000,0.8100,8.1000,0.8100,6.5529,6550.6158,False,0.0000,0.0000,6550.6158,6.5529
2024-11-03,32.0000,7.2000,72.0000,7.2000,58.2480,58227.6960,False,0.0000,0.0000,58227.6960,58.2480
2024-11-04,31.0000,6.9750,69.7500,6.9750,56.4278,56408.0805,False,0.0000,0.0000,56408.0805,56.4278
2024-11-05,26.8000,6.0300,60.3000,6.0300,48.7827,48765.6954,False,0.0000,0.0000,48765.6954,48.7827
2024-11-06,11.6000,2.6100,26.1000,2.6100,21.1149,21107.5398,False,0.0000,0.0000,21107.5398,21.1149
2024-11-07,60.6000,13.6350,136.3500,13.6350,110.3072,110268.6993,False,0.0000,0.0000,110268.6993,110.3072
2024-11-08,55.4000,12.4650,124.6500,12.4650,100.8418,100806.6987,False,0.0000,0.0000,100806.6987,100.8418
2024-11-09,66.2000,14.8950,148.9500,14.8950,120.5006,120458.5461,False,0.0000,0.0000,120458.5461,120.5006
2024-11-10,8.4000,1.8900,18.9000,1.8900,15.2901,15284.7702,False,0.0000,0.0000,15284.7702,15.2901
2024-11-11,24.0000,5.4000,54.0000,5.4000,43.6860,43670.7720,False,0.0000,0.0000,43670.7720,43.6860
2024-11-12,24.4000,5.4900,54.9000,5.4900,44.4141,44398.6182,False,0.0000,0.0000,44398.6182,44.4141
2024-11-13,59.2000,13.3200,133.2000,13.3200,107.7588,107721.2376,False,0.0000,0.0000,107721.2376,107.7588
2024-11-14,29.4000,6.6150,66.1500,6.6150,53.5153,53496.6957,False,0.0000,0.0000,53496.6957,53.5153
2024-11-15,51.6000,11.6100,116.1000,11.6100,93.9249,93892.1598,False,0.0000,0.0000,93892.1598,93.9249
2024-11-16,10.0000,2.2500,22.5000,2.2500,18.2025,18196.1550,False,0.0000,0.0000,18196.1550,18.2025
2024-11-17,11.6000,2.6100,26.1000,2.6100,21.1149,21107.5398,False,0.0000,0.0000,21107.5398,21.1149
2024-11-18,3.4000,0.7650,7.6500,0.7650,6.1888,6186.6927,False,0.0000,0.0000,6186.6927,6.1888
2024-11-19,1.6000,0.3600,3.6000,0.3600,2.9124,2911.3848,False,0.0000,0.0000,2911.3848,2.9124
2024-11-20,1.0000,0.2250,2.2500,0.2250,1.8203,1819.6155,False,0.0000,0.0000,1819.6155,1.8203
2024-11-21,28.6000,6.4350,64.3500,6.4350,52.0592,52041.0033,False,0.0000,0.0000,52041.0033,52.0592
2024-11-22,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-11-23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-11-24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-11-25,0.6000,0.1350,1.3500,0.1350,1.0921,1091.7693,False,0.0000,0.0000,1091.7693,1.0921
2024-11-26,7.8000,1.7550,17.5500,1.7550,14.1979,14193.0009,False,0.0000,0.0000,14193.0009,14.1979
2024-11-27,17.0000,3.8250,38.2500,3.8250,30.9443,30933.4635,False,0.0000,0.0000,30933.4635,30.9443
2024-11-28,12.6000,2.8350,28.3500,2.8350,22.9351,22927.1553,False,0.0000,0.0000,22927.1553,22.9351
2024-11-29,2.2000,0.4950,4.9500,0.4950,4.0046,4003.1541,False,0.0000,0.0000,4003.1541,4.0046
2024-11-30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-12-01,3.2000,0.7200,7.2000,0.7200,5.8248,5822.7696,False,0.0000,0.0000,5822.7696,5.8248
2024-12-02,1.2000,0.2700,2.7000,0.2700,2.1843,2183.5386,False,0.0000,0.0000,2183.5386,2.1843
2024-12-03,6.4000,1.4400,14.4000,1.4400,11.6496,11645.5392,False,0.0000,0.0000,11645.5392,11.6496
2024-12-04,0.6000,0.1350,1.3500,0.1350,1.0921,1091.7693,False,0.0000,0.0000,1091.7693,1.0921
2024-12-05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-12-06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-12-07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-12-08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-12-09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-12-10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-12-11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-12-12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-12-13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-12-14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-12-15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-12-16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-12-17,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-12-18,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-12-19,1.2000,0.2700,2.7000,0.2700,2.1843,2183.5386,False,0.0000,0.0000,2183.5386,2.1843
2024-12-20,2.4000,0.5400,5.4000,0.5400,4.3686,4367.0772,False,0.0000,0.0000,4367.0772,4.3686
2024-12-21,1.8000,0.4050,4.0500,0.4050,3.2765,3275.3079,False,0.0000,0.0000,3275.3079,3.2765
2024-12-22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-12-23,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-12-24,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-12-25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True,26715.8900,26.7200,-26715.8900,-26.7200
2024-12-26,13.2000,2.9700,29.7000,2.9700,24.0273,24018.9246,False,0.0000,0.0000,24018.9246,24.0273
2024-12-27,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
2024-12-28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2024-12-29,1.6000,0.3600,3.6000,0.3600,2.9124,2911.3848,False,0.0000,0.0000,2911.3848,2.9124
2024-12-30,12.4000,2.7900,27.9000,2.7900,22.5711,22563.2322,False,0.0000,0.0000,22563.2322,22.5711
2024-12-31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,False,0.0000,0.0000,0.0000,0.0000
2025-01-01,10.6000,2.3850,23.8500,2.3850,19.2947,19287.9243,False,0.0000,0.0000,19287.9243,19.2947
2025-01-02,0.2000,0.0450,0.4500,0.0450,0.3641,363.9231,False,0.0000,0.0000,363.9231,0.3641
